Sample_Index,ADC_Value
824,1535
825,1629
826,1744
827,1759
828,1597
829,1616
830,1762
831,1778
832,1615
833,1601
834,1727
835,1777
836,1639
837,1584
838,1742
839,1809
840,1696
841,1557
842,1696
843,1835
844,1763
845,1591
846,1685
847,1781
848,1729
849,1571
850,1664
851,1808
852,1807
853,1616
854,1642
855,1766
856,1801
857,1642
858,1625
859,1763
860,1831
861,1715
862,1633
863,1763
864,1827
865,1729
866,1605
867,1728
868,1819
869,1751
870,1616
871,1744
872,1841
873,1819
874,1648
875,1717
876,1840
877,1811
878,1643
879,1699
880,1845
881,1896
882,1741
883,1732
884,1877
885,1941
886,1838
887,1771
888,1906
889,1995
890,1898
891,1808
892,1943
893,1989
894,1861
895,1687
896,1805
897,1893
898,1858
899,1663
900,1716
901,1831
902,1814
903,1648
904,1674
905,1775
906,1730
907,1648
908,1630
909,1770
910,1817
911,1686
912,1616
913,1760
914,1840
915,1724
916,1596
917,1725
918,1789
919,1751
920,1744
921,2197
922,2815
923,3615
924,4095
925,4095
926,4095
927,3829
928,2841
929,2288
930,2001
931,1842
932,1659
933,1695
934,1856
935,1904
936,1786
937,1719
938,1861
939,1920
940,1798
941,1677
942,1807
943,1872
944,1815
945,1663
946,1798
947,1931
948,1887
949,1710
950,1719
951,1920
952,1943
953,1766
954,1806
955,1940
956,1947
957,1795
958,1787
959,1926
960,2000
961,1871
962,1814
963,1984
964,2078
965,1966
966,1834
967,1982
968,2079
969,2025
970,1899
971,2118
972,2181
973,2141
974,1981
975,2084
976,2217
977,2247
978,2109
979,2161
980,2353
981,2420
982,2288
983,2288
984,2443
985,2529
986,2418
987,2363
988,2499
989,2559
990,2471
991,2367
992,2501
993,2559
994,2423
995,2203
996,2253
997,2252
998,2112
999,1868
1000,1886
1001,1931
1002,1843
1003,1648
1004,1652
1005,1744
1006,1733
1007,1527
1008,1489
1009,1650
1010,1680
1011,1535
1012,1446
1013,1566
1014,1652
1015,1561
1016,1426
1017,1573
1018,1649
1019,1585
1020,1436
1021,1562
1022,1675
1023,1680
1024,1463
1025,1535
1026,1653
1027,1658
1028,1506
1029,1535
1030,1679
1031,1691
1032,1527
1033,1535
1034,1674
1035,1729
1036,1599
1037,1520
1038,1670
1039,1744
1040,1641
1041,1507
1042,1649
1043,1755
1044,1693
1045,1523
1046,1645
1047,1727
1048,1686
1049,1535
1050,1622
1051,1766
1052,1763
1053,1570
1054,1586
1055,1698
1056,1707
1057,1552
1058,1578
1059,1727
1060,1778
1061,1623
1062,1535
1063,1675
1064,1744
1065,1634
1066,1519
1067,1669
1068,1775
1069,1714
1070,1563
1071,1675
1072,1765
1073,1717
1074,1554
1075,1639
1076,1781
1077,1777
1078,1613
1079,1631
1080,1741
1081,1775
1082,1616
1083,1605
1084,1754
1085,1813
1086,1671
1087,1590
1088,1699
1089,1754
1090,1675
1091,1577
1092,1743
1093,1834
1094,1753
1095,1602
1096,1728
1097,1811
1098,1776
1099,1614
1100,1687
1101,1810
1102,1798
1103,1639
1104,1682
1105,1802
1106,1823
1107,1680
1108,1678
1109,1825
1110,1858
1111,1696
1112,1613
1113,1744
1114,1808
1115,1721
1116,1616
1117,1790
1118,1858
1119,1794
1120,1665
1121,1778
1122,1853
1123,1795
1124,1630
1125,1718
1126,1831
1127,1819
1128,1679
1129,1781
1130,1945
1131,2003
1132,1853
1133,1810
1134,1903
1135,1943
1136,1837
1137,1807
1138,2000
1139,2085
1140,1914
1141,1728
1142,1813
1143,1875
1144,1834
1145,1781
1146,1811
1147,1872
1148,1825
1149,1646
1150,1714
1151,1798
1152,1792
1153,1639
1154,1668
1155,1821
1156,1841
1157,1666
1158,1641
1159,1757
1160,1801
1161,1687
1162,1629
1163,1771
1164,1821
1165,1686
1166,1622
1167,1984
1168,2480
1169,3037
1170,3741
1171,4095
1172,4095
1173,4095
1174,3311
1175,2662
1176,2160
1177,1801
1178,1535
1179,1651
1180,1853
1181,1878
1182,1741
1183,1733
1184,1840
1185,1856
1186,1694
1187,1624
1188,1776
1189,1846
1190,1749
1191,1623
1192,1765
1193,1818
1194,1755
1195,1626
1196,1776
1197,1904
1198,1871
1199,1700
1200,1776
1201,1894
1202,1884
1203,1718
1204,1755
1205,1879
1206,1931
1207,1795
1208,1806
1209,1937
1210,1971
1211,1853
1212,1790
1213,1959
1214,2042
1215,1964
1216,1839
1217,1973
1218,2066
1219,2033
1220,1939
1221,2093
1222,2192
1223,2176
1224,2047
1225,2160
1226,2255
1227,2258
1228,2154
1229,2256
1230,2419
1231,2466
1232,2321
1233,2324
1234,2462
1235,2523
1236,2391
1237,2331
1238,2475
1239,2503
1240,2358
1241,2201
1242,2273
1243,2275
1244,2126
1245,1870
1246,1892
1247,1930
1248,1823
1249,1591
1250,1621
1251,1694
1252,1664
1253,1455
1254,1463
1255,1583
1256,1573
1257,1395
1258,1376
1259,1504
1260,1578
1261,1437
1262,1370
1263,1498
1264,1534
1265,1447
1266,1340
1267,1488
1268,1578
1269,1488
1270,1344
1271,1486
1272,1535
1273,1554
1274,1392
1275,1483
1276,1585
1277,1584
1278,1420
1279,1450
1280,1584
1281,1616
1282,1457
1283,1456
1284,1602
1285,1667
1286,1533
1287,1458
1288,1586
1289,1628
1290,1520
1291,1402
1292,1535
1293,1641
1294,1564
1295,1417
1296,1555
1297,1638
1298,1579
1299,1392
1300,1488
1301,1639
1302,1609
1303,1415
1304,1453
1305,1591
1306,1629
1307,1461
1308,1446
1309,1598
1310,1620
1311,1463
1312,1389
1313,1530
1314,1628
1315,1495
1316,1361
1317,1523
1318,1616
1319,1535
1320,1385
1321,1520
1322,1638
1323,1602
1324,1411
1325,1489
1326,1615
1327,1601
1328,1427
1329,1467
1330,1603
1331,1614
1332,1445
1333,1429
1334,1574
1335,1598
1336,1441
1337,1382
1338,1535
1339,1621
1340,1495
1341,1374
1342,1526
1343,1619
1344,1534
1345,1381
1346,1503
1347,1631
1348,1559
1349,1354
1350,1424
1351,1569
1352,1577
1353,1402
1354,1456
1355,1599
1356,1610
1357,1419
1358,1392
1359,1525
1360,1595
1361,1457
1362,1373
1363,1520
1364,1593
1365,1481
1366,1349
1367,1488
1368,1586
1369,1491
1370,1337
1371,1451
1372,1535
1373,1504
1374,1339
1375,1423
1376,1566
1377,1535
1378,1386
1379,1433
1380,1589
1381,1648
1382,1488
1383,1469
1384,1616
1385,1648
1386,1495
1387,1454
1388,1631
1389,1712
1390,1571
1391,1396
1392,1493
1393,1535
1394,1463
1395,1313
1396,1424
1397,1489
1398,1424
1399,1247
1400,1335
1401,1453
1402,1430
1403,1248
1404,1267
1405,1425
1406,1438
1407,1264
1408,1261
1409,1418
1410,1475
1411,1299
1412,1207
1413,1338
1414,1381
1415,1241
1416,1179
1417,1535
1418,2043
1419,2496
1420,2960
1421,3755
1422,3958
1423,3389
1424,2645
1425,2176
1426,1773
1427,1423
1428,1152
1429,1242
1430,1443
1431,1509
1432,1337
1433,1299
1434,1389
1435,1398
1436,1249
1437,1195
1438,1366
1439,1412
1440,1277
1441,1152
1442,1318
1443,1453
1444,1366
1445,1189
1446,1297
1447,1421
1448,1374
1449,1214
1450,1313
1451,1469
1452,1435
1453,1250
1454,1309
1455,1458
1456,1483
1457,1319
1458,1318
1459,1467
1460,1511
1461,1375
1462,1327
1463,1474
1464,1565
1465,1469
1466,1361
1467,1535
1468,1637
1469,1567
1470,1438
1471,1586
1472,1744
1473,1701
1474,1535
1475,1681
1476,1840
1477,1855
1478,1703
1479,1687
1480,1954
1481,1981
1482,1831
1483,1847
1484,2034
1485,2070
1486,1919
1487,1872
1488,2030
1489,2117
1490,1947
1491,1763
1492,1822
1493,1832
1494,1648
1495,1424
1496,1488
1497,1555
1498,1410
1499,1136
1500,1168
1501,1276
1502,1269
1503,1058
1504,1053
1505,1166
1506,1178
1507,987
1508,969
1509,1139
1510,1200
1511,1019
1512,942
1513,1087
1514,1167
1515,1055
1516,944
1517,1105
1518,1237
1519,1136
1520,974
1521,1111
1522,1264
1523,1213
1524,1032
1525,1115
1526,1239
1527,1227
1528,1057
1529,1111
1530,1271
1531,1299
1532,1130
1533,1124
1534,1298
1535,1382
1536,1213
1537,1129
1538,1268
1539,1357
1540,1231
1541,1117
1542,1265
1543,1382
1544,1296
1545,1139
1546,1275
1547,1421
1548,1362
1549,1159
1550,1241
1551,1381
1552,1376
1553,1187
1554,1233
1555,1424
1556,1443
1557,1238
1558,1216
1559,1379
1560,1467
1561,1317
1562,1232
1563,1378
1564,1460
1565,1326
1566,1221
1567,1405
1568,1556
1569,1457
1570,1293
1571,1408
1572,1556
1573,1495
1574,1301
1575,1383
1576,1533
1577,1526
1578,1344
1579,1394
1580,1570
1581,1615
1582,1413
1583,1411
1584,1584
1585,1669
1586,1490
1587,1424
1588,1589
1589,1675
1590,1534
1591,1423
1592,1597
1593,1722
1594,1615
1595,1439
1596,1575
1597,1744
1598,1705
1599,1507
1600,1600
1601,1751
1602,1734
1603,1535
1604,1616
1605,1775
1606,1797
1607,1610
1608,1605
1609,1763
1610,1846
1611,1685
1612,1621
1613,1776
1614,1857
1615,1712
1616,1600
1617,1751
1618,1875
1619,1808
1620,1695
1621,1850
1622,2027
1623,1968
1624,1773
1625,1840
1626,2003
1627,2007
1628,1825
1629,1897
1630,2064
1631,2069
1632,1841
1633,1809
1634,1956
1635,2017
1636,1840
1637,1756
1638,1885
1639,1983
1640,1843
1641,1711
1642,1838
1643,1942
1644,1856
1645,1699
1646,1823
1647,1969
1648,1902
1649,1717
1650,1808
1651,1973
1652,1957
1653,1766
1654,1799
1655,1934
1656,1905
1657,1707
1658,1807
1659,2244
1660,2756
1661,3267
1662,4095
1663,4095
1664,4095
1665,4095
1666,3437
1667,2791
1668,2365
1669,1966
1670,1730
1671,1897
1672,2111
1673,2070
1674,1878
1675,1943
1676,2071
1677,2029
1678,1823
1679,1885
1680,2064
1681,2077
1682,1870
1683,1845
1684,2007
1685,2094
1686,1936
1687,1872
1688,2022
1689,2128
1690,2000
1691,1898
1692,2032
1693,2128
1694,2026
1695,1906
1696,2060
1697,2205
1698,2140
1699,1966
1700,2063
1701,2219
1702,2193
1703,2010
1704,2065
1705,2233
1706,2269
1707,2106
1708,2112
1709,2275
1710,2353
1711,2202
1712,2160
1713,2347
1714,2443
1715,2306
1716,2227
1717,2418
1718,2559
1719,2494
1720,2357
1721,2517
1722,2675
1723,2639
1724,2481
1725,2622
1726,2801
1727,2750
1728,2549
1729,2608
1730,2759
1731,2756
1732,2505
1733,2445
1734,2512
1735,2481
1736,2233
1737,2105
1738,2190
1739,2193
1740,1961
1741,1804
1742,1930
1743,2015
1744,1890
1745,1678
1746,1792
1747,1901
1748,1825
1749,1616
1750,1694
1751,1856
1752,1818
1753,1625
1754,1683
1755,1856
1756,1875
1757,1673
1758,1657
1759,1795
1760,1862
1761,1702
1762,1662
1763,1819
1764,1894
1765,1754
1766,1651
1767,1821
1768,1963
1769,1841
1770,1674
1771,1798
1772,1930
1773,1872
1774,1685
1775,1791
1776,1937
1777,1911
1778,1741
1779,1813
1780,1971
1781,1986
1782,1757
1783,1743
1784,1902
1785,1973
1786,1804
1787,1749
1788,1919
1789,2005
1790,1851
1791,1741
1792,1872
1793,2000
1794,1902
1795,1738
1796,1861
1797,1977
1798,1903
1799,1731
1800,1838
1801,2001
1802,1990
1803,1787
1804,1831
1805,1953
1806,1975
1807,1798
1808,1790
1809,1957
1810,2011
1811,1840
1812,1791
1813,1966
1814,2065
1815,1905
1816,1789
1817,1930
1818,2006
1819,1902
1820,1773
1821,1916
1822,2057
1823,1981
1824,1808
1825,1911
1826,2084
1827,2058
1828,1847
1829,1900
1830,2023
1831,2014
1832,1821
1833,1839
1834,2023
1835,2096
1836,1915
1837,1856
1838,2016
1839,2121
1840,1962
1841,1847
1842,1975
1843,2070
1844,1974
1845,1840
1846,1970
1847,2126
1848,2030
1849,1839
1850,1951
1851,2128
1852,2102
1853,1898
1854,1945
1855,2076
1856,2099
1857,1940
1858,1981
1859,2157
1860,2229
1861,2062
1862,1989
1863,2134
1864,2229
1865,2097
1866,2014
1867,2204
1868,2290
1869,2143
1870,1943
1871,2077
1872,2192
1873,2097
1874,1907
1875,1994
1876,2095
1877,2034
1878,1845
1879,1898
1880,2039
1881,2037
1882,1851
1883,1870
1884,2038
1885,2110
1886,1911
1887,1850
1888,1977
1889,2046
1890,1851
1891,1804
1892,1950
1893,2027
1894,1872
1895,1791
1896,2135
1897,2672
1898,3249
1899,3938
1900,4095
1901,4095
1902,4095
1903,3757
1904,2990
1905,2512
1906,2123
1907,1808
1908,1851
1909,2064
1910,2128
1911,1932
1912,1881
1913,2009
1914,2083
1915,1932
1916,1823
1917,1966
1918,2062
1919,1955
1920,1806
1921,1923
1922,2041
1923,1967
1924,1790
1925,1910
1926,2027
1927,1974
1928,1802
1929,1878
1930,2047
1931,2035
1932,1842
1933,1870
1934,2038
1935,2115
1936,1931
1937,1886
1938,2037
1939,2111
1940,1968
1941,1879
1942,2032
1943,2131
1944,2055
1945,1915
1946,2064
1947,2219
1948,2161
1949,1997
1950,2121
1951,2225
1952,2214
1953,2057
1954,2185
1955,2365
1956,2368
1957,2196
1958,2254
1959,2448
1960,2518
1961,2366
1962,2326
1963,2467
1964,2540
1965,2404
1966,2321
1967,2487
1968,2559
1969,2395
1970,2192
1971,2256
1972,2294
1973,2129
1974,1878
1975,1904
1976,1967
1977,1841
1978,1589
1979,1565
1980,1727
1981,1710
1982,1479
1983,1471
1984,1606
1985,1621
1986,1413
1987,1362
1988,1526
1989,1600
1990,1443
1991,1359
1992,1520
1993,1618
1994,1472
1995,1326
1996,1472
1997,1575
1998,1479
1999,1314
2000,1431
2001,1579
2002,1522
2003,1348
2004,1429
2005,1600
2006,1583
2007,1378
2008,1424
2009,1584
2010,1642
2011,1439
2012,1408
2013,1567
2014,1627
2015,1472
2016,1375
2017,1532
2018,1638
2019,1501
2020,1360
2021,1499
2022,1629
2023,1535
2024,1370
2025,1480
2026,1593
2027,1533
2028,1353
2029,1442
2030,1600
2031,1593
2032,1393
2033,1422
2034,1589
2035,1629
2036,1421
2037,1371
2038,1535
2039,1638
2040,1476
2041,1359
2042,1479
2043,1573
2044,1467
2045,1341
2046,1485
2047,1614
2048,1520
2049,1363
2050,1489
2051,1628
2052,1579
2053,1360
2054,1414
2055,1583
2056,1598
2057,1408
2058,1441
2059,1581
2060,1601
2061,1420
2062,1392
2063,1557
2064,1614
2065,1443
2066,1368
2067,1561
2068,1681
2069,1535
2070,1383
2071,1567
2072,1645
2073,1559
2074,1398
2075,1499
2076,1611
2077,1571
2078,1390
2079,1558
2080,1647
2081,1616
2082,1419
2083,1457
2084,1625
2085,1664
2086,1466
2087,1427
2088,1594
2089,1664
2090,1584
2091,1413
2092,1579
2093,1673
2094,1535
2095,1421
2096,1578
2097,1695
2098,1599
2099,1401
2100,1521
2101,1655
2102,1630
2103,1463
2104,1582
2105,1754
2106,1766
2107,1595
2108,1621
2109,1770
2110,1782
2111,1616
2112,1612
2113,1793
2114,1893
2115,1719
2116,1596
2117,1676
2118,1729
2119,1593
2120,1473
2121,1616
2122,1718
2123,1605
2124,1424
2125,1562
2126,1707
2127,1618
2128,1407
2129,1499
2130,1663
2131,1659
2132,1453
2133,1489
2134,1642
2135,1663
2136,1487
2137,1475
2138,1647
2139,1686
2140,1458
2141,1370
2142,1665
2143,2096
2144,2473
2145,2991
2146,4060
2147,4095
2148,4095
2149,3325
2150,2813
2151,2348
2152,1845
2153,1446
2154,1514
2155,1719
2156,1744
2157,1535
2158,1599
2159,1750
2160,1769
2161,1586
2162,1557
2163,1694
2164,1755
2165,1613
2166,1503
2167,1648
2168,1742
2169,1617
2170,1507
2171,1667
2172,1782
2173,1685
2174,1553
2175,1674
2176,1823
2177,1775
2178,1602
2179,1691
2180,1840
2181,1840
2182,1638
2183,1677
2184,1869
2185,1901
2186,1712
2187,1698
2188,1872
2189,1963
2190,1795
2191,1744
2192,1911
2193,2005
2194,1894
2195,1827
2196,1975
2197,2128
2198,2068
2199,1930
2200,2074
2201,2230
2202,2204
2203,2062
2204,2192
2205,2384
2206,2366
2207,2190
2208,2252
2209,2406
2210,2430
2211,2270
2212,2286
2213,2431
2214,2461
2215,2256
2216,2146
2217,2209
2218,2183
2219,1965
2220,1779
2221,1870
2222,1926
2223,1765
2224,1533
2225,1584
2226,1637
2227,1535
2228,1346
2229,1425
2230,1569
2231,1520
2232,1311
2233,1332
2234,1456
2235,1435
2236,1259
2237,1276
2238,1523
2239,1495
2240,1327
2241,1263
2242,1399
2243,1456
2244,1343
2245,1255
2246,1438
2247,1562
2248,1459
2249,1306
2250,1445
2251,1600
2252,1535
2253,1349
2254,1441
2255,1616
2256,1584
2257,1397
2258,1470
2259,1622
2260,1649
2261,1456
2262,1466
2263,1633
2264,1678
2265,1488
2266,1430
2267,1603
2268,1712
2269,1570
2270,1471
2271,1614
2272,1712
2273,1599
2274,1438
2275,1594
2276,1741
2277,1669
2278,1484
2279,1571
2280,1702
2281,1678
2282,1485
2283,1567
2284,1747
2285,1740
2286,1532
2287,1535
2288,1726
2289,1786
2290,1610
2291,1554
2292,1724
2293,1808
2294,1622
2295,1556
2296,1713
2297,1808
2298,1702
2299,1564
2300,1712
2301,1808
2302,1741
2303,1579
2304,1693
2305,1870
2306,1836
2307,1632
2308,1657
2309,1816
2310,1847
2311,1653
2312,1651
2313,1810
2314,1859
2315,1698
2316,1659
2317,1822
2318,1917
2319,1754
2320,1631
2321,1782
2322,1865
2323,1776
2324,1645
2325,1798
2326,1934
2327,1852
2328,1680
2329,1778
2330,1898
2331,1863
2332,1680
2333,1742
2334,1917
2335,1920
2336,1745
2337,1766
2338,1918
2339,1971
2340,1786
2341,1738
2342,1886
2343,1936
2344,1798
2345,1721
2346,1875
2347,1996
2348,1872
2349,1730
2350,1871
2351,1982
2352,1905
2353,1739
2354,1859
2355,2039
2356,2026
2357,1871
2358,1949
2359,2109
2360,2115
2361,1917
2362,1929
2363,2091
2364,2160
2365,2010
2366,1958
2367,2081
2368,2103
2369,1995
2370,1829
2371,1970
2372,2073
2373,1937
2374,1763
2375,1886
2376,2022
2377,1936
2378,1744
2379,1842
2380,1980
2381,1954
2382,1757
2383,1822
2384,1961
2385,1954
2386,1781
2387,1809
2388,1982
2389,2010
2390,1795
2391,1712
2392,1843
2393,1996
2394,2069
2395,2410
2396,3233
2397,4095
2398,4095
2399,4095
2400,4095
2401,4095
2402,3040
2403,2199
2404,1915
2405,1921
2406,1906
2407,1799
2408,1920
2409,2085
2410,2042
2411,1840
2412,1840
2413,1979
2414,2032
2415,1853
2416,1815
2417,1955
2418,2032
2419,1899
2420,1808
2421,1968
2422,2064
2423,1937
2424,1812
2425,1960
2426,2063
2427,1969
2428,1808
2429,1941
2430,2119
2431,2071
2432,1886
2433,1967
2434,2114
2435,2112
2436,1915
2437,1951
2438,2112
2439,2161
2440,2015
2441,2006
2442,2193
2443,2290
2444,2173
2445,2035
2446,2192
2447,2327
2448,2239
2449,2113
2450,2266
2451,2399
2452,2352
2453,2218
2454,2384
2455,2559
2456,2559
2457,2386
2458,2480
2459,2635
2460,2659
2461,2478
2462,2517
2463,2703
2464,2737
2465,2534
2466,2480
2467,2615
2468,2643
2469,2383
2470,2197
2471,2259
2472,2254
2473,2047
2474,1850
2475,1943
2476,1989
2477,1831
2478,1622
2479,1716
2480,1839
2481,1746
2482,1535
2483,1600
2484,1736
2485,1730
2486,1517
2487,1535
2488,1675
2489,1705
2490,1520
2491,1501
2492,1684
2493,1769
2494,1593
2495,1499
