Sample_Index,ADC_Value
423,1618
424,1233
425,1870
426,2340
427,1735
428,1201
429,1736
430,2344
431,1887
432,1259
433,1653
434,2355
435,2065
436,1328
437,1535
438,2290
439,2181
440,1413
441,1455
442,2219
443,2310
444,1561
445,1413
446,2153
447,2448
448,1728
449,1390
450,2060
451,2483
452,1882
453,1402
454,1979
455,2559
456,2097
457,1489
458,1920
459,2634
460,2331
461,1637
462,1893
463,2655
464,2535
465,1803
466,1904
467,2684
468,2764
469,2000
470,1891
471,2649
472,2953
473,2178
474,1867
475,2521
476,2947
477,2224
478,1679
479,2176
480,2644
481,2042
482,1361
483,1727
484,2315
485,1881
486,1113
487,1335
488,2023
489,1817
490,1033
491,1107
492,1851
493,1866
494,1079
495,955
496,1687
497,1891
498,1136
499,849
500,1562
501,1936
502,1267
503,839
504,1431
505,1973
506,1417
507,830
508,1302
509,1949
510,1558
511,873
512,1191
513,1916
514,1702
515,953
516,1089
517,1847
518,1833
519,1053
520,976
521,1738
522,1899
523,1151
524,912
525,1620
526,1971
527,1275
528,849
529,1472
530,1987
531,1397
532,826
533,1326
534,1937
535,1506
536,837
537,1182
538,1898
539,1650
540,898
541,1046
542,1777
543,1714
544,943
545,926
546,1695
547,1809
548,1055
549,838
550,1563
551,1901
552,1233
553,785
554,1411
555,1897
556,1296
557,774
558,1306
559,1903
560,1433
561,787
562,1161
563,1856
564,1586
565,846
566,1040
567,1776
568,1676
569,912
570,931
571,1680
572,1769
573,1008
574,832
575,1555
576,1842
577,1105
578,765
579,1427
580,1864
581,1242
582,742
583,1297
584,1874
585,1383
586,752
587,1142
588,1840
589,1535
590,807
591,1023
592,1761
593,1641
594,898
595,978
596,1765
597,1845
598,1099
599,942
600,1655
601,1918
602,1201
603,897
604,1598
605,2007
606,1348
607,816
608,1330
609,1883
610,1380
611,784
612,1201
613,1840
614,1455
615,752
616,1005
617,1713
618,1526
619,779
620,867
621,1632
622,1675
623,912
624,803
625,1533
626,1748
627,1008
628,717
629,1393
630,1790
631,1105
632,627
633,1251
634,1981
635,1823
636,1775
637,2816
638,4095
639,3910
640,2768
641,2688
642,2853
643,2080
644,930
645,877
646,1654
647,1713
648,992
649,937
650,1664
651,1815
652,1047
653,789
654,1485
655,1866
656,1181
657,750
658,1353
659,1867
660,1326
661,784
662,1264
663,1901
664,1490
665,827
666,1177
667,1890
668,1671
669,949
670,1107
671,1855
672,1824
673,1088
674,1063
675,1808
676,1969
677,1230
678,1034
679,1747
680,2064
681,1376
682,1014
683,1681
684,2194
685,1629
686,1117
687,1645
688,2288
689,1875
690,1250
691,1647
692,2370
693,2133
694,1447
695,1680
696,2448
697,2384
698,1632
699,1648
700,2434
701,2583
702,1847
703,1662
704,2370
705,2655
706,1917
707,1509
708,2091
709,2491
710,1794
711,1184
712,1626
713,2129
714,1589
715,893
716,1242
717,1876
718,1523
719,785
720,983
721,1746
722,1623
723,817
724,827
725,1600
726,1669
727,906
728,755
729,1501
730,1776
731,1043
732,708
733,1391
734,1871
735,1232
736,735
737,1302
738,1900
739,1381
740,759
741,1227
742,2013
743,1642
744,805
745,1061
746,1968
747,1857
748,955
749,978
750,1900
751,1984
752,1083
753,880
754,1753
755,2099
756,1260
757,858
758,1659
759,2193
760,1453
761,863
762,1509
763,2199
764,1610
765,880
766,1358
767,2178
768,1798
769,971
770,1247
771,2142
772,1966
773,1071
774,1153
775,2033
776,2064
777,1176
778,1040
779,1926
780,2214
781,1361
782,1008
783,1762
784,2207
785,1507
786,1038
787,1659
788,2210
789,1649
790,1056
791,1535
792,2231
793,1840
794,1138
795,1437
796,2174
797,1961
798,1187
799,1298
800,2123
801,2106
802,1330
803,1274
804,2032
805,2221
806,1451
807,1195
808,1914
809,2294
810,1600
811,1183
812,1815
813,2341
814,1771
815,1204
816,1708
817,2373
818,1951
819,1243
820,1573
821,2307
822,2079
823,1374
824,1582
825,2382
826,2353
827,1562
828,1507
829,2287
830,2443
831,1696
832,1493
833,2222
834,2532
835,1791
836,1360
837,1998
838,2498
839,1899
840,1328
841,1821
842,2421
843,1957
844,1297
845,1649
846,2364
847,2097
848,1374
849,1571
850,2311
851,2240
852,1467
853,1467
854,2230
855,2339
856,1578
857,1392
858,2090
859,2369
860,1648
861,1385
862,2301
863,3313
864,3295
865,3386
866,4095
867,4095
868,4095
869,3339
870,2985
871,2928
872,2145
873,1301
874,1597
875,2461
876,2387
877,1643
878,1664
879,2383
880,2426
881,1645
882,1486
883,2240
884,2515
885,1790
886,1456
887,2128
888,2559
889,1936
890,1456
891,2010
892,2595
893,2096
894,1491
895,1921
896,2607
897,2275
898,1580
899,1841
900,2559
901,2416
902,1680
903,1755
904,2502
905,2587
906,1849
907,1749
908,2483
909,2729
910,2006
911,1738
912,2418
913,2863
914,2225
915,1797
916,2395
917,3024
918,2497
919,1937
920,2394
921,3146
922,2767
923,2099
924,2386
925,3226
926,3024
927,2267
928,2384
929,3243
930,3298
931,2423
932,2299
933,3039
934,3248
935,2339
936,1982
937,2589
938,2899
939,2160
940,1662
941,2175
942,2639
943,2030
944,1413
945,1824
946,2410
947,1979
948,1291
949,1599
950,2279
951,2064
952,1335
953,1474
954,2199
955,2178
956,1424
957,1365
958,2097
959,2244
960,1517
961,1309
962,2005
963,2335
964,1672
965,1296
966,1904
967,2407
968,1851
969,1322
970,1808
971,2394
972,1971
973,1349
974,1671
975,2407
976,2165
977,1454
978,1623
979,2351
980,2298
981,1520
982,1523
983,2256
984,2381
985,1658
986,1472
987,2166
988,2480
989,1803
990,1441
991,2061
992,2497
993,1904
994,1408
995,1927
996,2522
997,2075
998,1451
999,1812
1000,2493
1001,2222
1002,1511
1003,1696
1004,2416
1005,2326
1006,1574
1007,1600
1008,2347
1009,2433
1010,1706
1011,1535
1012,2247
1013,2512
1014,1810
1015,1477
1016,2110
1017,2559
1018,1955
1019,1459
1020,2000
1021,2586
1022,2111
1023,1488
1024,1883
1025,2543
1026,2215
1027,1523
1028,1749
1029,2499
1030,2394
1031,1648
1032,1687
1033,2421
1034,2480
1035,1738
1036,1607
1037,2356
1038,2647
1039,1948
1040,1648
1041,2304
1042,2745
1043,2099
1044,1622
1045,2189
1046,2770
1047,2283
1048,1677
1049,2047
1050,2669
1051,2295
1052,1598
1053,1857
1054,2591
1055,2418
1056,1636
1057,1687
1058,2429
1059,2455
1060,1699
1061,1574
1062,2304
1063,2519
1064,1803
1065,1520
1066,2209
1067,2620
1068,1963
1069,1492
1070,2071
1071,2613
1072,2074
1073,1454
1074,1855
1075,2481
1076,2199
1077,1771
1078,2483
1079,4095
1080,4095
1081,4095
1082,4095
1083,4095
1084,4095
1085,3005
1086,2288
1087,2496
1088,2465
1089,1723
1090,1535
1091,2310
1092,2723
1093,2017
1094,1535
1095,2118
1096,2669
1097,2090
1098,1486
1099,1964
1100,2645
1101,2245
1102,1527
1103,1840
1104,2605
1105,2376
1106,1601
1107,1726
1108,2514
1109,2519
1110,1749
1111,1690
1112,2481
1113,2698
1114,1911
1115,1648
1116,2373
1117,2751
1118,2039
1119,1617
1120,2278
1121,2861
1122,2261
1123,1697
1124,2205
1125,2918
1126,2480
1127,1779
1128,2126
1129,2899
1130,2650
1131,1906
1132,2102
1133,2951
1134,2935
1135,2147
1136,2128
1137,2977
1138,3229
1139,2351
1140,2127
1141,2922
1142,3438
1143,2559
1144,2165
1145,2843
1146,3558
1147,2718
1148,2103
1149,2559
1150,3261
1151,2629
1152,1842
1153,2127
1154,2801
1155,2431
1156,1587
1157,1706
1158,2432
1159,2300
1160,1451
1161,1402
1162,2176
1163,2301
1164,1497
1165,1290
1166,2034
1167,2349
1168,1599
1169,1213
1170,1886
1171,2358
1172,1699
1173,1158
1174,1728
1175,2370
1176,1882
1177,1210
1178,1615
1179,2352
1180,2031
1181,1264
1182,1475
1183,2259
1184,2158
1185,1355
1186,1391
1187,2201
1188,2283
1189,1483
1190,1308
1191,2062
1192,2365
1193,1609
1194,1255
1195,1953
1196,2434
1197,1774
1198,1234
1199,1808
1200,2410
1201,1886
1202,1221
1203,1658
1204,2384
1205,2044
1206,1296
1207,1534
1208,2320
1209,2179
1210,1367
1211,1426
1212,2219
1213,2256
1214,1443
1215,1293
1216,2096
1217,2348
1218,1578
1219,1245
1220,1943
1221,2401
1222,1724
1223,1202
1224,1792
1225,2377
1226,1834
1227,1200
1228,1652
1229,2343
1230,1967
1231,1231
1232,1513
1233,2277
1234,2086
1235,1295
1236,1382
1237,2182
1238,2210
1239,1408
1240,1296
1241,2079
1242,2299
1243,1521
1244,1235
1245,1951
1246,2343
1247,1650
1248,1181
1249,1808
1250,2385
1251,1826
1252,1214
1253,1686
1254,2355
1255,1956
1256,1248
1257,1574
1258,2321
1259,2103
1260,1323
1261,1456
1262,2242
1263,2240
1264,1441
1265,1367
1266,2151
1267,2332
1268,1535
1269,1265
1270,1989
1271,2352
1272,1651
1273,1229
1274,1901
1275,2479
1276,1918
1277,1345
1278,1849
1279,2493
1280,2045
1281,1345
1282,1705
1283,2467
1284,2237
1285,1451
1286,1563
1287,2293
1288,2219
1289,1417
1290,1321
1291,2141
1292,2288
1293,1475
1294,1238
1295,1987
1296,2321
1297,1617
1298,1221
1299,1875
1300,2397
1301,1773
1302,1196
1303,1713
1304,2367
1305,1895
1306,1191
1307,1529
1308,2270
1309,1966
1310,1186
1311,1331
1312,2092
1313,2070
1314,1461
1315,1846
1316,3307
1317,4095
1318,3783
1319,3524
1320,4095
1321,4047
1322,2432
1323,1507
1324,1802
1325,2162
1326,1535
1327,1065
1328,1648
1329,2288
1330,1798
1331,1111
1332,1459
1333,2143
1334,1823
1335,1045
1336,1295
1337,2059
1338,1927
1339,1151
1340,1178
1341,1973
1342,2086
1343,1294
1344,1118
1345,1860
1346,2134
1347,1406
1348,1067
1349,1744
1350,2171
1351,1533
1352,1073
1353,1652
1354,2247
1355,1746
1356,1118
1357,1533
1358,2239
1359,1918
1360,1216
1361,1457
1362,2174
1363,2047
1364,1327
1365,1420
1366,2198
1367,2269
1368,1531
1369,1434
1370,2189
1371,2446
1372,1728
1373,1449
1374,2154
1375,2559
1376,1968
1377,1535
1378,2149
1379,2710
1380,2193
1381,1623
1382,2071
1383,2734
1384,2352
1385,1633
1386,1857
1387,2525
1388,2279
1389,1441
1390,1461
1391,2122
1392,2032
1393,1197
1394,1023
1395,1712
1396,1861
1397,1077
1398,767
1399,1421
1400,1795
1401,1106
1402,651
1403,1214
1404,1739
1405,1178
1406,606
1407,1043
1408,1674
1409,1296
1410,642
1411,944
1412,1670
1413,1463
1414,734
1415,851
1416,1615
1417,1603
1418,834
1419,764
1420,1515
1421,1687
1422,969
1423,750
1424,1453
1425,1819
1426,1145
1427,729
1428,1323
1429,1840
1430,1287
1431,737
1432,1206
1433,1841
1434,1437
1435,848
1436,1118
1437,1809
1438,1574
1439,852
1440,991
1441,1740
1442,1707
1443,955
1444,931
1445,1671
1446,1819
1447,1077
1448,847
1449,1535
1450,1841
1451,1153
1452,790
1453,1415
1454,1905
1455,1328
1456,805
1457,1300
1458,1905
1459,1466
1460,833
1461,1169
1462,1840
1463,1575
1464,871
1465,1073
1466,1806
1467,1719
1468,977
1469,976
1470,1717
1471,1840
1472,1098
1473,907
1474,1613
1475,1889
1476,1195
1477,862
1478,1497
1479,1941
1480,1344
1481,854
1482,1391
1483,1959
1484,1503
1485,873
1486,1241
1487,1919
1488,1633
1489,935
1490,1153
1491,1864
1492,1746
1493,1008
1494,1053
1495,1778
1496,1847
1497,1107
1498,967
1499,1693
1500,1969
1501,1262
1502,927
1503,1578
1504,1986
1505,1385
1506,914
1507,1457
1508,2002
1509,1527
1510,954
1511,1387
1512,2070
1513,1767
1514,1099
1515,1344
1516,2042
1517,1898
1518,1169
1519,1242
1520,2001
1521,2076
1522,1329
1523,1193
1524,1861
1525,2078
1526,1363
1527,1072
1528,1713
1529,2094
1530,1424
1531,958
1532,1531
1533,2047
1534,1530
1535,950
1536,1389
1537,2042
1538,1703
1539,1037
1540,1303
1541,2017
1542,1838
1543,1104
1544,1200
1545,1934
1546,1925
1547,1159
1548,1044
1549,1774
1550,2075
1551,1608
1552,1793
1553,3086
1554,4095
1555,3962
1556,3253
1557,3645
1558,3699
1559,2332
1560,1296
1561,1497
1562,2071
1563,1702
1564,1072
1565,1398
1566,2128
1567,1927
1568,1185
1569,1308
1570,2041
1571,2005
1572,1237
1573,1183
1574,1936
1575,2096
1576,1351
1577,1138
1578,1846
1579,2224
1580,1535
1581,1136
1582,1744
1583,2247
1584,1691
1585,1150
1586,1637
1587,2255
1588,1840
1589,1198
1590,1535
1591,2268
1592,2055
1593,1340
1594,1509
1595,2263
1596,2221
1597,1466
1598,1458
1599,2234
1600,2402
1601,1682
1602,1490
1603,2217
1604,2559
1605,1915
1606,1567
1607,2215
1608,2731
1609,2156
1610,1648
1611,2185
1612,2835
1613,2413
1614,1808
1615,2188
1616,2931
1617,2669
1618,1948
1619,2128
1620,2865
1621,2779
1622,1987
1623,1936
1624,2623
1625,2661
1626,1843
1627,1584
1628,2197
1629,2393
1630,1615
1631,1185
1632,1759
1633,2177
1634,1534
1635,1005
1636,1491
1637,2031
1638,1534
1639,910
1640,1279
1641,1937
1642,1631
1643,913
1644,1145
1645,1880
1646,1776
1647,1031
1648,1059
1649,1801
1650,1889
1651,1138
1652,992
1653,1713
1654,1970
1655,1264
1656,951
1657,1627
1658,2071
1659,1455
1660,979
1661,1526
1662,2096
1663,1614
1664,995
1665,1414
1666,2065
1667,1731
1668,1059
1669,1323
1670,2047
1671,1902
1672,1153
1673,1231
1674,1971
1675,2032
1676,1264
1677,1140
1678,1860
1679,2091
1680,1375
1681,1089
1682,1755
1683,2149
1684,1515
1685,1056
1686,1637
1687,2189
1688,1674
1689,1082
1690,1521
1691,2176
1692,1811
1693,1131
1694,1398
1695,2128
1696,1915
1697,1209
1698,1311
1699,2036
1700,2069
1701,1328
1702,1259
1703,1986
1704,2203
1705,1467
1706,1204
1707,1874
1708,2246
1709,1585
1710,1150
1711,1756
1712,2272
1713,1745
1714,1200
1715,1667
1716,2288
1717,1911
1718,1241
1719,1529
1720,2240
1721,2032
1722,1306
1723,1435
1724,2176
1725,2155
1726,1419
1727,1377
1728,2109
1729,2279
1730,1535
1731,1296
1732,1987
1733,2347
1734,1682
1735,1277
1736,1889
1737,2379
1738,1817
1739,1280
1740,1776
1741,2377
1742,1968
1743,1305
1744,1651
1745,2360
1746,2128
1747,1393
1748,1553
1749,2286
1750,2229
1751,1488
1752,1477
1753,2224
1754,2401
1755,1690
1756,1508
1757,2228
1758,2544
1759,1854
1760,1473
1761,2114
1762,2605
1763,2039
1764,1529
1765,2000
1766,2554
1767,2071
1768,1417
1769,1781
1770,2476
1771,2201
1772,1456
1773,1627
1774,2337
1775,2238
1776,1473
1777,1475
1778,2224
1779,2347
1780,1591
1781,1415
1782,2125
1783,2400
1784,1712
1785,1372
1786,2015
1787,2475
1788,1870
1789,1347
1790,1840
1791,2387
1792,1968
1793,1535
1794,2295
1795,3831
1796,4095
1797,3920
1798,4095
1799,4095
1800,4095
1801,2901
1802,2331
1803,2491
1804,2285
1805,1510
1806,1450
1807,2239
1808,2539
1809,1835
1810,1485
1811,2109
1812,2518
1813,1883
1814,1397
1815,1949
1816,2509
1817,2007
1818,1399
1819,1830
1820,2498
1821,2170
1822,1469
1823,1723
1824,2452
1825,2320
1826,1575
1827,1654
1828,2386
1829,2433
1830,1704
1831,1600
1832,2330
1833,2552
1834,1846
1835,1570
1836,2241
1837,2674
1838,2041
1839,1600
1840,2179
1841,2739
1842,2210
1843,1642
1844,2099
1845,2768
1846,2418
1847,1753
1848,2062
1849,2821
1850,2682
1851,1952
1852,2065
1853,2846
1854,2906
1855,2166
1856,2111
1857,2875
1858,3148
1859,2355
1860,2112
1861,2813
1862,3334
1863,2547
1864,2096
1865,2640
1866,3194
1867,2485
1868,1822
1869,2192
1870,2739
1871,2268
1872,1526
1873,1774
1874,2409
1875,2146
1876,1358
1877,1429
1878,2129
1879,2083
1880,1291
1881,1230
1882,1957
1883,2099
1884,1363
1885,1136
1886,1826
1887,2160
1888,1471
1889,1072
1890,1686
1891,2199
1892,1639
1893,1087
1894,1572
1895,2204
1896,1787
1897,1136
1898,1470
1899,2155
1900,1903
1901,1195
1902,1386
1903,2130
1904,2087
1905,1328
1906,1311
1907,2047
1908,2199
1909,1446
1910,1242
1911,1936
1912,2245
1913,1560
1914,1197
1915,1831
1916,2313
1917,1725
1918,1199
1919,1709
1920,2304
1921,1855
1922,1215
1923,1575
1924,2254
1925,1985
1926,1264
1927,1456
1928,2176
1929,2091
1930,1341
1931,1349
1932,2097
1933,2202
1934,1437
1935,1271
1936,1989
1937,2282
1938,1568
1939,1210
1940,1865
1941,2304
1942,1701
1943,1211
1944,1734
1945,2308
1946,1838
1947,1215
1948,1618
1949,2317
1950,2011
1951,1299
1952,1515
1953,2245
1954,2115
1955,1360
1956,1406
1957,2153
1958,2213
1959,1468
1960,1341
1961,2067
1962,2327
1963,1610
1964,1287
1965,1948
1966,2365
1967,1728
1968,1237
1969,1795
1970,2355
1971,1862
1972,1269
1973,1699
1974,2366
1975,2026
1976,1315
1977,1564
1978,2286
1979,2125
1980,1371
1981,1460
1982,2208
1983,2245
1984,1488
1985,1375
1986,2117
1987,2349
1988,1616
1989,1328
1990,2000
1991,2397
1992,1739
1993,1264
1994,1856
1995,2399
1996,1872
1997,1302
1998,1755
1999,2417
2000,2047
2001,1349
2002,1635
2003,2335
2004,2146
2005,1403
2006,1520
2007,2285
2008,2288
2009,1522
2010,1518
2011,2277
2012,2485
2013,1739
2014,1451
2015,2137
2016,2513
2017,1863
2018,1471
2019,2096
2020,2589
2021,1969
2022,1357
2023,1819
2024,2453
2025,2058
2026,1366
2027,1664
2028,2362
2029,2127
2030,1367
2031,1492
2032,2247
2033,2208
2034,1442
2035,1408
2036,2147
2037,2315
2038,1569
2039,1331
2040,2045
2041,2393
2042,1699
2043,1293
2044,1903
2045,2372
2046,1749
2047,1232
2048,1909
2049,2928
2050,3049
2051,2955
2052,4095
2053,4095
2054,4095
2055,3534
2056,3052
2057,3014
2058,2320
2059,1311
2060,1319
2061,2233
2062,2399
2063,1664
2064,1445
2065,2145
2066,2442
2067,1698
2068,1296
2069,1926
2070,2416
2071,1812
2072,1291
2073,1821
2074,2421
2075,1956
2076,1310
2077,1696
2078,2411
2079,2118
2080,1378
2081,1584
2082,2334
2083,2262
2084,1501
2085,1521
2086,2289
2087,2385
2088,1631
2089,1461
2090,2206
2091,2475
2092,1775
2093,1443
2094,2128
2095,2611
2096,2003
2097,1505
2098,2064
2099,2674
2100,2199
2101,1584
2102,2001
2103,2705
2104,2401
2105,1717
2106,1987
2107,2781
2108,2665
2109,1926
2110,2009
2111,2810
2112,2911
2113,2146
2114,2015
2115,2781
2116,3111
2117,2322
2118,1995
2119,2654
2120,3117
2121,2361
2122,1808
2123,2305
2124,2795
2125,2177
2126,1466
2127,1814
2128,2416
2129,2007
2130,1249
2131,1460
2132,2151
2133,1949
2134,1150
2135,1191
2136,1923
2137,1927
2138,1149
2139,1050
2140,1796
2141,1982
2142,1235
2143,956
2144,1651
2145,2043
2146,1387
2147,919
2148,1520
2149,2096
2150,1561
2151,964
2152,1426
2153,2091
2154,1712
2155,1023
2156,1328
2157,2057
2158,1847
2159,1093
2160,1221
2161,1986
2162,2000
2163,1226
2164,1154
2165,1904
2166,2093
2167,1334
2168,1076
2169,1777
2170,2160
2171,1476
2172,1066
2173,1677
2174,2211
2175,1648
2176,1078
2177,1535
2178,2167
2179,1747
2180,1072
2181,1412
2182,2149
2183,1923
2184,1170
2185,1312
2186,2069
2187,2041
2188,1257
2189,1213
2190,1955
2191,2116
2192,1360
2193,1130
2194,1870
2195,2192
2196,1502
2197,1109
2198,1737
2199,2240
2200,1651
2201,1093
2202,1600
2203,2221
2204,1791
2205,1132
2206,1491
2207,2206
2208,1934
2209,1194
2210,1376
2211,2125
2212,2062
2213,1286
2214,1281
2215,2055
2216,2186
2217,1399
2218,1200
2219,1935
2220,2243
2221,1524
2222,1157
2223,1802
2224,2281
2225,1680
2226,1153
2227,1694
2228,2309
2229,1841
2230,1183
2231,1571
2232,2258
2233,1947
2234,1210
2235,1424
2236,2181
2237,2093
2238,1341
2239,1364
2240,2135
2241,2229
2242,1435
2243,1275
2244,2000
2245,2283
2246,1554
2247,1206
2248,1887
2249,2323
2250,1693
2251,1200
2252,1765
2253,2349
2254,1855
2255,1232
2256,1637
2257,2314
2258,2005
2259,1328
2260,1595
2261,2365
2262,2256
2263,1472
2264,1520
2265,2272
2266,2335
2267,1593
2268,1484
2269,2224
2270,2438
2271,1655
2272,1309
2273,1968
2274,2413
2275,1775
2276,1278
2277,1826
2278,2357
2279,1823
2280,1193
2281,1623
2282,2290
2283,1942
2284,1247
2285,1523
2286,2261
2287,2096
2288,1325
2289,1403
2290,2166
2291,2192
2292,1408
2293,1315
2294,2063
2295,2259
2296,1469
2297,1203
2298,2079
2299,2823
2300,2655
2301,2795
2302,4095
2303,4095
2304,4095
2305,3311
2306,3141
2307,3039
2308,2074
2309,1157
2310,1469
2311,2289
2312,2160
2313,1403
2314,1514
2315,2252
2316,2224
2317,1433
2318,1360
2319,2112
2320,2279
2321,1535
2322,1280
2323,1970
2324,2359
2325,1691
2326,1267
2327,1894
2328,2425
2329,1852
2330,1286
2331,1776
2332,2415
2333,2000
2334,1328
2335,1666
2336,2384
2337,2165
2338,1437
2339,1603
2340,2371
2341,2352
2342,1584
2343,1535
2344,2308
2345,2476
2346,1718
2347,1493
2348,2226
2349,2592
2350,1919
2351,1566
2352,2221
2353,2738
2354,2178
2355,1667
2356,2202
2357,2890
2358,2449
2359,1791
2360,2162
2361,2917
2362,2689
2363,1971
2364,2187
2365,2992
2366,2911
2367,2123
2368,2112
2369,2864
2370,2992
2371,2145
2372,1869
2373,2505
2374,2753
2375,1956
2376,1488
2377,2047
2378,2448
2379,1754
2380,1153
2381,1637
2382,2190
2383,1684
2384,999
2385,1392
2386,2085
2387,1777
2388,1033
2389,1229
2390,1977
2391,1866
2392,1073
2393,1091
2394,1855
2395,1949
2396,1175
2397,1014
2398,1773
2399,2054
2400,1319
2401,987
2402,1665
2403,2102
2404,1471
2405,975
2406,1535
2407,2160
2408,1675
2409,1038
2410,1446
2411,2141
2412,1810
2413,1085
2414,1328
2415,2067
2416,1915
2417,1147
2418,1133
2419,1999
2420,2070
2421,1294
2422,1163
2423,1908
2424,2177
2425,1429
2426,1099
2427,1771
2428,2178
2429,1520
2430,1061
2431,1651
2432,2211
2433,1682
2434,1072
2435,1513
2436,2190
2437,1831
2438,1115
2439,1378
2440,2143
2441,1979
2442,1205
2443,1291
2444,2047
2445,2074
2446,1297
2447,1202
2448,1941
2449,2160
2450,1421
2451,1152
2452,1840
2453,2254
2454,1584
2455,1119
2456,1713
2457,2256
2458,1704
2459,1098
2460,1562
2461,2227
2462,1858
2463,1168
2464,1477
2465,2209
2466,2001
2467,1253
2468,1366
2469,2126
2470,2133
2471,1339
2472,1278
2473,2028
2474,2215
2475,1464
2476,1121
2477,1925
2478,2270
2479,1587
2480,1155
2481,1767
2482,2313
2483,1757
2484,1174
2485,1664
2486,2303
2487,1891
2488,1211
2489,1532
2490,2245
2491,2015
2492,1277
2493,1441
2494,2198
2495,2162
2496,1392
2497,1354
2498,2114
2499,2283
2500,1494
2501,1250
2502,1968
2503,2305
2504,1621
2505,1229
2506,1872
2507,2361
2508,1776
2509,1233
2510,1749
2511,2391
2512,1974
2513,1329
