Sample_Index,ADC_Value
266,1153
267,2433
268,2309
269,1023
270,1011
271,2304
272,2487
273,1229
274,900
275,2129
276,2685
277,1508
278,855
279,1933
280,2751
281,1778
282,895
283,1749
284,2810
285,2074
286,1002
287,1581
288,2723
289,2187
290,959
291,1272
292,2542
293,2367
294,1071
295,1037
296,2288
297,2435
298,1181
299,877
300,2116
301,2592
302,1367
303,749
304,1810
305,2612
306,1637
307,795
308,1639
309,2559
310,1776
311,733
312,1360
313,2479
314,1987
315,927
316,1616
317,3651
318,4095
319,3261
320,3662
321,4095
322,4095
323,2704
324,1883
325,2465
326,2559
327,1297
328,746
329,1904
330,2704
331,1674
332,791
333,1670
334,2623
335,1809
336,751
337,1389
338,2544
339,1990
340,795
341,1175
342,2442
343,2225
344,957
345,1001
346,2304
347,2409
348,1168
349,914
350,2159
351,2608
352,1430
353,906
354,2047
355,2814
356,1791
357,993
358,1903
359,2883
360,2057
361,1051
362,1744
363,2915
364,2390
365,1223
366,1595
367,2819
368,2607
369,1422
370,1520
371,2754
372,2864
373,1642
374,1457
375,2719
376,3245
377,1999
378,1502
379,2622
380,3530
381,2304
382,1534
383,2493
384,3757
385,2618
386,1598
387,2274
388,3567
389,2726
390,1460
391,1776
392,2947
393,2559
394,1232
395,1284
396,2471
397,2443
398,1161
399,945
400,2159
401,2481
402,1182
403,662
404,1777
405,2433
406,1371
407,640
408,1606
409,2544
410,1690
411,694
412,1377
413,2447
414,1858
415,749
416,1198
417,2406
418,2141
419,913
420,1023
421,2260
422,2285
423,1079
424,914
425,2133
426,2496
427,1329
428,848
429,1967
430,2614
431,1642
432,1010
433,1977
434,2774
435,1740
436,675
437,1398
438,2541
439,1996
440,906
441,1359
442,2518
443,2210
444,1003
445,1168
446,2416
447,2416
448,1155
449,981
450,2203
451,2550
452,1369
453,898
454,1983
455,2589
456,1586
457,986
458,1821
459,2461
460,1567
461,726
462,1437
463,2388
464,1840
465,887
466,1357
467,2373
468,2047
469,1008
470,1216
471,2277
472,2238
473,1135
474,1067
475,2146
476,2347
477,1255
478,917
479,1957
480,2481
481,1488
482,865
483,1761
484,2480
485,1636
486,815
487,1567
488,2559
489,1951
490,873
491,1329
492,2433
493,2107
494,971
495,1035
496,2305
497,2279
498,1123
499,1047
500,2077
501,2238
502,1235
503,983
504,1894
505,2273
506,1361
507,899
508,1697
509,2263
510,1535
511,960
512,1616
513,2329
514,1811
515,1054
516,1486
517,2274
518,1967
519,1150
520,1403
521,2229
522,2091
523,1274
524,1310
525,1933
526,1938
527,1248
528,1213
529,1791
530,1902
531,1277
532,1117
533,1664
534,1946
535,1414
536,1088
537,1529
538,1887
539,1474
540,1088
541,1461
542,1865
543,1584
544,1104
545,1377
546,1798
547,1597
548,1040
549,1263
550,1979
551,2370
552,2369
553,3024
554,4095
555,4095
556,3537
557,2873
558,2674
559,2283
560,1438
561,1042
562,1415
563,1775
564,1476
565,1167
566,1502
567,1821
568,1535
569,1117
570,1360
571,1735
572,1612
573,1154
574,1298
575,1691
576,1677
577,1227
578,1254
579,1663
580,1745
581,1303
582,1213
583,1597
584,1763
585,1389
586,1213
587,1600
588,1860
589,1535
590,1239
591,1535
592,1856
593,1620
594,1273
595,1554
596,1901
597,1763
598,1360
599,1535
600,1936
601,1919
602,1487
603,1535
604,1950
605,2017
606,1616
607,1606
608,2032
609,2212
610,1815
611,1658
612,2071
613,2370
614,2039
615,1762
616,2137
617,2463
618,2227
619,1871
620,2172
621,2529
622,2271
623,1734
624,1903
625,2356
626,2199
627,1425
628,1365
629,1991
630,2058
631,1277
632,1035
633,1622
634,1893
635,1214
636,818
637,1350
638,1794
639,1239
640,752
641,1216
642,1746
643,1347
644,752
645,1090
646,1707
647,1478
648,803
649,993
650,1648
651,1572
652,877
653,919
654,1614
655,1744
656,1049
657,877
658,1506
659,1787
660,1152
661,838
662,1438
663,1869
664,1305
665,819
666,1293
667,1847
668,1443
669,855
670,1198
671,1815
672,1601
673,944
674,1147
675,1777
676,1685
677,993
678,1057
679,1706
680,1799
681,1111
682,977
683,1623
684,1904
685,1247
686,943
687,1506
688,1904
689,1345
690,906
691,1381
692,1862
693,1441
694,909
695,1283
696,1872
697,1615
698,967
699,1197
700,1817
701,1734
702,1053
703,1118
704,1744
705,1787
706,1135
707,1047
708,1679
709,1909
710,1283
711,1021
712,1599
713,1959
714,1445
715,1103
716,1431
717,1729
718,1462
719,1142
720,1402
721,1670
722,1519
723,1228
724,1397
725,1635
726,1579
727,1287
728,1393
729,1647
730,1654
731,1355
732,1366
733,1610
734,1680
735,1399
736,1328
737,1565
738,1686
739,1507
740,1413
741,1664
742,1802
743,1616
744,1422
745,1632
746,1803
747,1695
748,1465
749,1666
750,1914
751,1824
752,1469
753,1534
754,1744
755,1756
756,1459
757,1476
758,1712
759,1760
760,1440
761,1365
762,1634
763,1752
764,1482
765,1344
766,1616
767,1809
768,1571
769,1342
770,1586
771,1808
772,1666
773,1370
774,1535
775,1763
776,1650
777,1337
778,1568
779,2096
780,2534
781,2822
782,3632
783,4095
784,4095
785,3541
786,2839
787,2448
788,2115
789,1635
790,1439
791,1695
792,1855
793,1701
794,1519
795,1738
796,1899
797,1747
798,1488
799,1667
800,1859
801,1775
802,1520
803,1648
804,1856
805,1826
806,1535
807,1610
808,1845
809,1936
810,1679
811,1648
812,1849
813,1969
814,1779
815,1665
816,1838
817,1959
818,1799
819,1671
820,1885
821,2059
822,1939
823,1715
824,1863
825,2064
826,2031
827,1808
828,1926
829,2131
830,2126
831,1907
832,1974
833,2189
834,2292
835,2071
836,2046
837,2256
838,2399
839,2236
840,2182
841,2391
842,2543
843,2399
844,2261
845,2463
846,2647
847,2547
848,2352
849,2483
850,2639
851,2542
852,2242
853,2290
854,2391
855,2297
856,1975
857,1950
858,2075
859,2038
860,1722
861,1637
862,1792
863,1886
864,1646
865,1506
866,1670
867,1781
868,1615
869,1451
870,1626
871,1769
872,1642
873,1433
874,1578
875,1728
876,1677
877,1430
878,1555
879,1753
880,1771
881,1518
882,1570
883,1731
884,1776
885,1557
886,1533
887,1717
888,1831
889,1638
890,1535
891,1731
892,1863
893,1716
894,1595
895,1749
896,1854
897,1749
898,1584
899,1739
900,1891
901,1840
902,1623
903,1735
904,1875
905,1870
906,1632
907,1687
908,1875
909,1904
910,1673
911,1663
912,1851
913,1935
914,1712
915,1623
916,1783
917,1920
918,1756
919,1641
920,1789
921,1906
922,1818
923,1648
924,1780
925,1904
926,1833
927,1659
928,1805
929,1932
930,1891
931,1664
932,1727
933,1885
934,1962
935,1735
936,1729
937,1863
938,1927
939,1744
940,1692
941,1857
942,1974
943,1809
944,1683
945,1831
946,1973
947,1877
948,1714
949,1840
950,1951
951,1890
952,1718
953,1838
954,1959
955,1952
956,1751
957,1808
958,1962
959,2019
960,1812
961,1809
962,1939
963,2035
964,1836
965,1781
966,1948
967,2067
968,1951
969,1872
970,2027
971,2171
972,2068
973,1872
974,2027
975,2169
976,2128
977,1934
978,2031
979,2130
980,2078
981,1846
982,1891
983,2043
984,2086
985,1876
986,1851
987,1949
988,2023
989,1829
990,1777
991,1925
992,2029
993,1883
994,1782
995,1926
996,2065
997,1951
998,1774
999,1895
1000,2028
1001,1951
1002,1723
1003,1835
1004,1935
1005,1986
1006,1997
1007,2464
1008,3264
1009,4095
1010,4095
1011,4095
1012,4095
1013,4095
1014,3190
1015,2415
1016,2091
1017,2007
1018,1872
1019,1840
1020,2003
1021,2097
1022,1984
1023,1842
1024,1952
1025,2064
1026,2000
1027,1818
1028,1920
1029,2041
1030,2032
1031,1840
1032,1919
1033,2045
1034,2039
1035,1855
1036,1889
1037,2031
1038,2128
1039,1941
1040,1901
1041,2038
1042,2171
1043,2003
1044,1891
1045,2010
1046,2133
1047,2034
1048,1915
1049,2089
1050,2213
1051,2128
1052,1971
1053,2113
1054,2250
1055,2217
1056,2035
1057,2151
1058,2319
1059,2364
1060,2157
1061,2202
1062,2373
1063,2458
1064,2304
1065,2313
1066,2484
1067,2583
1068,2430
1069,2393
1070,2607
1071,2771
1072,2652
1073,2514
1074,2687
1075,2816
1076,2694
1077,2497
1078,2614
1079,2711
1080,2559
1081,2271
1082,2320
1083,2394
1084,2259
1085,1936
1086,1921
1087,2042
1088,2032
1089,1759
1090,1712
1091,1850
1092,1917
1093,1699
1094,1585
1095,1739
1096,1834
1097,1675
1098,1535
1099,1685
1100,1786
1101,1664
1102,1495
1103,1645
1104,1808
1105,1766
1106,1565
1107,1654
1108,1792
1109,1794
1110,1580
1111,1466
1112,1764
1113,1815
1114,1617
1115,1617
1116,1767
1117,1822
1118,1663
1119,1642
1120,1827
1121,1930
1122,1745
1123,1601
1124,1733
1125,1879
1126,1807
1127,1637
1128,1764
1129,1902
1130,1855
1131,1651
1132,1751
1133,1883
1134,1840
1135,1643
1136,1712
1137,1857
1138,1906
1139,1703
1140,1717
1141,1845
1142,1914
1143,1710
1144,1667
1145,1845
1146,1949
1147,1778
1148,1660
1149,1815
1150,1926
1151,1811
1152,1649
1153,1801
1154,1934
1155,1865
1156,1663
1157,1772
1158,1874
1159,1911
1160,1709
1161,1776
1162,1908
1163,1919
1164,1696
1165,1721
1166,1887
1167,1939
1168,1735
1169,1703
1170,1872
1171,1979
1172,1792
1173,1689
1174,1875
1175,2004
1176,1838
1177,1651
1178,1837
1179,1981
1180,1855
1181,1658
1182,1840
1183,2021
1184,1938
1185,1682
1186,1790
1187,1977
1188,1973
1189,1712
1190,1778
1191,1980
1192,2023
1193,1717
1194,1685
1195,1972
1196,2070
1197,1759
1198,1654
1199,1943
1200,2087
1201,1806
1202,1599
1203,1901
1204,2138
1205,1936
1206,1672
1207,1937
1208,2223
1209,2112
1210,1758
1211,1906
1212,2203
1213,2158
1214,1795
1215,1901
1216,2252
1217,2243
1218,1786
1219,1713
1220,2069
1221,2203
1222,1773
1223,1598
1224,2060
1225,2367
1226,1887
1227,1456
1228,1844
1229,2301
1230,1968
1231,1451
1232,1734
1233,2247
1234,2065
1235,1485
1236,1641
1237,2209
1238,2208
1239,1594
1240,1591
1241,2131
1242,2234
1243,1605
1244,1504
1245,2245
1246,2914
1247,2944
1248,3398
1249,4095
1250,4095
1251,4095
1252,3753
1253,3353
1254,2931
1255,2042
1256,1348
1257,1685
1258,2279
1259,2128
1260,1471
1261,1767
1262,2287
1263,2193
1264,1561
1265,1579
1266,2135
1267,2230
1268,1622
1269,1505
1270,1984
1271,2179
1272,1744
1273,1606
1274,1920
1275,2081
1276,1791
1277,1625
1278,1897
1279,2079
1280,1872
1281,1639
1282,1862
1283,2094
1284,1995
1285,1726
1286,1872
1287,2100
1288,2083
1289,1805
1290,1872
1291,2089
1292,2118
1293,1875
1294,1873
1295,2166
1296,2267
1297,2015
1298,1939
1299,2179
1300,2353
1301,2175
1302,2039
1303,2275
1304,2449
1305,2333
1306,2185
1307,2400
1308,2594
1309,2518
1310,2309
1311,2462
1312,2675
1313,2647
1314,2381
1315,2475
1316,2688
1317,2685
1318,2352
1319,2283
1320,2414
1321,2378
1322,2026
1323,1885
1324,2041
1325,2087
1326,1791
1327,1583
1328,1751
1329,1872
1330,1663
1331,1415
1332,1578
1333,1732
1334,1627
1335,1343
1336,1462
1337,1643
1338,1583
1339,1350
1340,1456
1341,1675
1342,1682
1343,1385
1344,1395
1345,1600
1346,1722
1347,1487
1348,1403
1349,1613
1350,1736
1351,1554
1352,1420
1353,1577
1354,1691
1355,1531
1356,1392
1357,1585
1358,1731
1359,1650
1360,1424
1361,1569
1362,1745
1363,1709
1364,1461
1365,1531
1366,1705
1367,1730
1368,1527
1369,1565
1370,1727
1371,1774
1372,1521
1373,1466
1374,1675
1375,1819
1376,1631
1377,1484
1378,1648
1379,1810
1380,1693
1381,1515
1382,1655
1383,1778
1384,1678
1385,1454
1386,1585
1387,1744
1388,1697
1389,1488
1390,1575
1391,1757
1392,1799
1393,1533
1394,1535
1395,1744
1396,1840
1397,1591
1398,1503
1399,1679
1400,1803
1401,1600
1402,1491
1403,1686
1404,1840
1405,1680
1406,1483
1407,1670
1408,1840
1409,1735
1410,1477
1411,1608
1412,1776
1413,1732
1414,1514
1415,1633
1416,1815
1417,1822
1418,1535
1419,1572
1420,1757
1421,1840
1422,1573
1423,1505
1424,1690
1425,1841
1426,1658
1427,1535
1428,1709
1429,1873
1430,1759
1431,1567
1432,1669
1433,1811
1434,1711
1435,1503
1436,1625
1437,1814
1438,1819
1439,1584
1440,1681
1441,1856
1442,1887
1443,1647
1444,1661
1445,1847
1446,1921
1447,1646
1448,1567
1449,1914
1450,2250
1451,1901
1452,1582
1453,1854
1454,2243
1455,2006
1456,1610
1457,1824
1458,2306
1459,2188
1460,1689
1461,1782
1462,2173
1463,2079
1464,1535
1465,1627
1466,2128
1467,2190
1468,1602
1469,1495
1470,1998
1471,2129
1472,1602
1473,1428
1474,1926
1475,2256
1476,1791
1477,1424
1478,1822
1479,2254
1480,1878
1481,1433
1482,1787
1483,2327
1484,2027
1485,1419
1486,1670
1487,2242
1488,2242
1489,1980
1490,2610
1491,4095
1492,4095
1493,4095
1494,4095
1495,4095
1496,3530
1497,2098
1498,1456
1499,1999
1500,2389
1501,1789
1502,1358
1503,1904
1504,2411
1505,1872
1506,1295
1507,1738
1508,2375
1509,1993
1510,1302
1511,1535
1512,2259
1513,2061
1514,1345
1515,1459
1516,2221
1517,2209
1518,1456
1519,1353
1520,2086
1521,2256
1522,1565
1523,1311
1524,1981
1525,2289
1526,1680
1527,1310
1528,1889
1529,2339
1530,1770
1531,1233
1532,1729
1533,2382
1534,2012
1535,1369
1536,1667
1537,2385
1538,2182
1539,1474
1540,1629
1541,2402
1542,2371
1543,1680
1544,1680
1545,2437
1546,2603
1547,1899
1548,1727
1549,2480
1550,2822
1551,2114
1552,1745
1553,2455
1554,3029
1555,2391
1556,1885
1557,2431
1558,3126
1559,2545
1560,1867
1561,2270
1562,2991
1563,2545
1564,1703
1565,1808
1566,2512
1567,2293
1568,1434
1569,1394
1570,2178
1571,2241
1572,1371
1573,1109
1574,1867
1575,2139
1576,1340
1577,992
1578,1815
1579,2288
1580,1406
1581,768
1582,1557
1583,2401
1584,1698
1585,750
1586,1313
1587,2367
1588,1933
1589,882
1590,1171
1591,2299
1592,2129
1593,1038
1594,1086
1595,2215
1596,2331
1597,1200
1598,934
1599,2064
1600,2496
1601,1413
1602,859
1603,1843
1604,2509
1605,1611
1606,862
1607,1664
1608,2545
1609,1821
1610,910
1611,1603
1612,2550
1613,2061
1614,986
1615,1333
1616,2512
1617,2302
1618,1121
1619,1152
1620,2311
1621,2403
1622,1281
1623,1072
1624,2181
1625,2541
1626,1445
1627,970
1628,2012
1629,2665
1630,1677
1631,944
1632,1839
1633,2707
1634,1907
1635,969
1636,1597
1637,2636
1638,2128
1639,1071
1640,1426
1641,2533
1642,2269
1643,1137
1644,1232
1645,2410
1646,2453
1647,1325
1648,1114
1649,2235
1650,2559
1651,1488
1652,1035
1653,2067
1654,2702
1655,1727
1656,1013
1657,1889
1658,2738
1659,1940
1660,1071
1661,1716
1662,2703
1663,2137
1664,1250
1665,1627
1666,2479
1667,2117
1668,1262
1669,1535
1670,2486
1671,2380
1672,1473
1673,1525
1674,2368
1675,2432
1676,1644
1677,1501
1678,2294
1679,2559
1680,1819
1681,1502
1682,2227
1683,2663
1684,1886
1685,1319
1686,1945
1687,2614
1688,1977
1689,1072
1690,1580
1691,2704
1692,2368
1693,1222
1694,1338
1695,2498
1696,2480
1697,1303
1698,1136
1699,2294
1700,2559
1701,1469
1702,1082
1703,2150
1704,2697
1705,1650
1706,953
1707,1840
1708,2623
1709,1807
1710,1115
1711,2189
1712,4095
1713,4095
1714,3322
1715,4095
1716,4095
1717,4095
1718,2559
1719,2185
1720,2831
1721,2465
1722,1232
1723,1165
1724,2368
1725,2640
1726,1482
1727,1086
1728,2147
1729,2672
1730,1641
1731,1008
1732,1954
1733,2720
1734,1831
1735,986
1736,1728
1737,2717
1738,2064
1739,1007
1740,1517
1741,2707
1742,2288
1743,1023
1744,1281
1745,2649
1746,2545
1747,1298
1748,1225
1749,2466
1750,2675
1751,1456
1752,1131
1753,2343
1754,2886
1755,1691
1756,1088
1757,2221
1758,3047
1759,1962
1760,1090
1761,1973
1762,2992
1763,2198
1764,1201
1765,1851
1766,3067
1767,2513
1768,1335
1769,1732
1770,3141
1771,2914
1772,1595
1773,1626
1774,3003
1775,3175
1776,1808
1777,1581
1778,2929
1779,3617
1780,2096
1781,1438
1782,2684
1783,3818
1784,2147
1785,1079
1786,2103
1787,3317
1788,2172
1789,870
1790,1571
1791,2854
1792,2149
1793,720
1794,1102
1795,2527
1796,2223
1797,742
1798,778
1799,2167
1800,2238
1801,1040
1802,893
1803,2064
1804,2269
1805,1101
1806,740
1807,1827
1808,2343
1809,1343
1810,752
1811,1647
1812,2369
1813,1597
1814,832
1815,1455
1816,2267
1817,1750
1818,918
1819,1295
1820,2166
1821,1899
1822,1062
1823,1211
1824,2077
1825,2032
1826,1189
1827,1118
1828,1937
1829,2115
1830,1296
1831,1053
1832,1819
1833,2191
1834,1454
1835,1034
1836,1725
1837,2272
1838,1643
1839,1033
1840,1554
1841,2231
1842,1762
1843,1059
1844,1424
1845,2210
1846,1908
1847,1104
1848,1273
1849,2117
1850,2035
1851,1168
1852,1129
1853,1997
1854,2156
1855,1283
1856,1047
1857,1887
1858,2240
1859,1395
1860,935
1861,1726
1862,2329
1863,1590
1864,922
1865,1553
1866,2320
1867,1776
1868,975
1869,1413
1870,2318
1871,1968
1872,1063
1873,1302
1874,2290
1875,2179
1876,1223
1877,1201
1878,2155
1879,2307
1880,1392
1881,1169
1882,2128
1883,2539
1884,1658
1885,1175
1886,1917
1887,2439
1888,1688
1889,1046
1890,1643
1891,2345
1892,1770
1893,977
1894,1392
1895,2229
1896,1878
1897,1023
1898,1257
1899,2146
1900,2014
1901,1111
1902,1117
1903,2046
1904,2143
1905,1231
1906,1016
1907,1898
1908,2226
1909,1344
1910,875
1911,1675
1912,2350
1913,1936
1914,1873
1915,3167
1916,4095
1917,4095
1918,3009
1919,3059
1920,3397
1921,2337
1922,1168
1923,1335
1924,2274
1925,2080
1926,1066
1927,1088
1928,2085
1929,2177
1930,1230
1931,1050
1932,1981
1933,2301
1934,1372
1935,950
1936,1827
1937,2412
1938,1585
1939,922
1940,1652
1941,2427
1942,1770
1943,979
1944,1535
1945,2366
1946,1958
1947,1088
1948,1389
1949,2321
1950,2160
1951,1216
1952,1274
1953,2235
1954,2308
1955,1391
1956,1229
1957,2141
1958,2432
1959,1553
1960,1189
1961,2039
1962,2586
1963,1798
1964,1217
1965,1935
1966,2672
1967,2038
1968,1305
1969,1852
1970,2726
1971,2299
1972,1456
1973,1787
1974,2763
1975,2605
1976,1671
1977,1729
1978,2711
1979,2783
1980,1830
1981,1680
1982,2634
1983,2945
1984,1987
1985,1535
1986,2302
1987,2761
1988,1878
1989,1235
1990,1884
1991,2519
1992,1821
1993,1013
1994,1488
1995,2274
1996,1790
1997,912
1998,1204
1999,2096
2000,1865
2001,949
2002,1013
2003,1949
2004,1985
2005,1079
2006,930
2007,1820
2008,2069
2009,1215
2010,878
2011,1692
2012,2149
2013,1360
2014,835
2015,1535
2016,2203
2017,1584
2018,910
2019,1424
2020,2175
2021,1719
2022,931
2023,1261
2024,2100
2025,1872
2026,1040
2027,1162
2028,2054
2029,2045
2030,1185
2031,1094
2032,1945
2033,2147
2034,1296
2035,1001
2036,1808
2037,2231
2038,1447
2039,951
2040,1644
2041,2259
2042,1623
2043,986
2044,1514
2045,2225
2046,1747
2047,993
2048,1348
2049,2191
2050,1931
2051,1095
2052,1231
2053,2091
2054,2064
2055,1197
2056,1117
2057,1967
2058,2155
2059,1335
2060,1063
2061,1855
2062,2240
2063,1472
2064,1008
2065,1690
2066,2260
2067,1638
2068,1020
2069,1565
2070,2283
2071,1822
2072,1095
2073,1473
2074,2320
2075,2074
2076,1253
2077,1379
2078,2228
2079,2212
2080,1424
2081,1409
2082,2278
2083,2455
2084,1623
2085,1328
2086,2085
2087,2411
2088,1606
2089,1118
2090,1814
2091,2387
2092,1717
2093,1081
2094,1637
2095,2320
2096,1837
2097,1094
2098,1458
2099,2239
2100,1929
2101,1113
2102,1317
2103,2192
2104,2118
2105,1254
2106,1220
2107,2101
2108,2238
2109,1328
2110,1040
2111,1893
2112,2395
2113,1936
2114,2012
2115,3535
2116,4095
2117,4095
2118,3670
2119,4082
2120,4095
2121,2465
2122,1262
2123,1472
2124,2289
2125,1999
2126,1203
2127,1449
2128,2352
2129,2239
2130,1313
2131,1275
2132,2175
2133,2284
2134,1405
2135,1189
2136,2054
2137,2399
2138,1584
2139,1151
2140,1906
2141,2450
2142,1743
2143,1155
2144,1766
2145,2454
2146,1927
2147,1223
2148,1658
2149,2454
2150,2124
2151,1294
2152,1518
2153,2387
2154,2289
2155,1457
2156,1490
2157,2367
2158,2451
2159,1613
2160,1406
2161,2263
2162,2610
2163,1825
2164,1455
2165,2192
2166,2706
2167,2038
2168,1513
2169,2147
2170,2849
2171,2311
2172,1638
2173,2099
2174,2912
2175,2546
2176,1801
2177,2081
2178,2993
2179,2842
2180,1983
2181,2026
2182,2902
2183,2951
2184,2028
2185,1812
2186,2597
2187,2810
2188,1904
2189,1443
2190,2129
2191,2545
2192,1747
2193,1140
2194,1718
2195,2322
2196,1712
2197,1001
2198,1413
2199,2191
2200,1802
2201,991
2202,1264
2203,2099
2204,1907
2205,1071
2206,1121
2207,1973
2208,2029
2209,1190
2210,1050
2211,1868
2212,2112
2213,1299
2214,976
2215,1739
2216,2209
2217,1488
2218,970
2219,1605
2220,2215
2221,1712
2222,991
2223,1475
2224,2224
2225,1814
2226,1046
2227,1360
2228,2195
2229,1979
2230,1127
2231,1237
2232,2128
2233,2138
2234,1237
2235,1107
2236,2000
2237,2251
2238,1360
2239,1023
2240,1867
2241,2315
2242,1515
2243,987
2244,1711
2245,2341
2246,1671
2247,959
2248,1522
2249,2300
2250,1825
2251,1008
2252,1389
2253,2249
2254,1987
2255,1094
2256,1225
2257,2128
2258,2126
2259,1213
2260,1132
2261,2017
2262,2227
2263,1350
2264,1063
2265,1889
2266,2314
2267,1502
2268,991
2269,1729
2270,2361
2271,1681
2272,981
2273,1578
2274,2347
2275,1841
2276,1036
2277,1462
2278,2352
2279,2086
2280,1193
2281,1375
2282,2299
2283,2256
2284,1349
2285,1326
2286,2238
2287,2448
2288,1584
2289,1296
2290,2090
2291,2421
2292,1600
2293,1113
2294,1829
2295,2407
2296,1733
2297,1074
2298,1628
2299,2342
2300,1854
2301,1072
2302,1447
2303,2240
2304,1936
2305,1104
2306,1309
2307,2185
2308,2115
2309,1232
2310,1202
2311,2083
2312,2243
2313,1346
2314,1077
2315,1872
2316,2225
2317,1488
2318,1277
2319,2412
2320,3888
2321,3783
2322,3424
2323,4095
2324,4095
2325,3674
2326,2327
2327,2093
2328,2394
2329,1897
2330,1070
2331,1335
2332,2225
2333,2160
2334,1316
2335,1291
2336,2109
2337,2231
2338,1338
2339,1086
2340,1882
2341,2241
2342,1435
2343,1011
2344,1753
2345,2282
2346,1589
2347,996
2348,1632
2349,2330
2350,1787
2351,1040
2352,1510
2353,2350
2354,1997
2355,1131
2356,1391
2357,2288
2358,2160
2359,1233
2360,1273
2361,2211
2362,2346
2363,1413
2364,1215
2365,2128
2366,2483
2367,1618
2368,1206
2369,2032
2370,2587
2371,1847
2372,1253
2373,1963
2374,2729
2375,2154
2376,1385
2377,1918
2378,2852
2379,2469
2380,1569
2381,1851
2382,2845
2383,2707
2384,1767
2385,1840
2386,2857
2387,2967
2388,1929
2389,1699
2390,2607
2391,2929
2392,1894
2393,1360
2394,2146
2395,2628
2396,1732
2397,1040
2398,1680
2399,2323
2400,1658
2401,859
2402,1335
2403,2123
2404,1687
2405,816
2406,1114
2407,2002
2408,1835
2409,899
2410,964
2411,1890
2412,1966
2413,1039
2414,858
2415,1744
2416,2031
2417,1175
2418,816
2419,1645
2420,2143
2421,1363
2422,797
2423,1475
2424,2160
2425,1535
2426,807
2427,1321
2428,2131
2429,1710
2430,877
2431,1203
2432,2106
2433,1898
2434,976
2435,1082
2436,2030
2437,2061
2438,1068
2439,919
2440,1906
2441,2199
2442,1245
2443,871
2444,1769
2445,2254
2446,1388
2447,793
2448,1562
2449,2273
2450,1594
2451,832
2452,1413
2453,2247
2454,1761
2455,865
2456,1233
2457,2167
2458,1911
2459,951
2460,1101
2461,2081
2462,2087
2463,1084
2464,972
2465,1950
2466,2208
2467,1258
2468,903
2469,1793
2470,2259
2471,1392
2472,850
2473,1649
2474,2326
2475,1617
2476,864
2477,1470
2478,2285
2479,1776
2480,896
2481,1306
2482,2230
2483,1955
2484,1007
2485,1175
2486,2160
2487,2128
2488,1133
2489,1043
2490,2007
2491,2259
2492,1363
2493,1084
2494,1954
2495,2384
2496,1574
2497,1085
2498,1826
2499,2454
2500,1825
2501,1188
2502,1734
2503,2469
2504,1991
2505,1189
2506,1520
2507,2285
2508,1998
2509,1143
2510,1293
2511,2132
2512,2068
2513,1173
2514,1122
2515,1997
2516,2189
2517,1298
2518,1021
2519,1868
2520,2257
2521,1435
2522,969
